Category ID	Category Name	Number	Name
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure	bam2020-1	Build-a-Minifigure (BAM) 2020 Parts
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure	bam2021-1	Build-a-Minifigure (BAM) 2021 Parts
65	Star Wars / Star Wars The Mandalorian	912168-1	Mandalorian foil pack
976	LEGO Brand / LEGO Brand Store / Building Event / Pick-a-Brick Model	PAB7-1	LEGO Brand Store Pick-a-Brick Model - Surfer
903	BrickHeadz / Pets	40440-1	German Shepherd & Puppy
903	BrickHeadz / Pets	40441-1	Shorthair Cat & Kitten
903	BrickHeadz / Holiday & Event / Chinese New Year	40466-1	Panda, Baby Panda 1 & Baby Panda 2
976	LEGO Brand / LEGO Brand Store / Building Event / Pick-a-Brick Model / Super Heroes	PAB4-1	LEGO Brand Store Pick-a-Brick Model - Batman
171	Creator / Creator Expert / Botanical Collection	40461-1	Tulips
171	Creator / Creator Expert / Botanical Collection	40460-1	Roses
171	Creator / Basic Model / Traffic	40468-1	Yellow Taxi
171	Creator / Basic Model / Traffic	40469-1	Tuk Tuk
1044	xtra	40464-1	Chinatown polybag
1044	xtra	40465-1	Food polybag
390	Holiday & Event / Valentine's Day	40462-1	Valentine's Brown Bear
390	Holiday & Event / Chinese New Year / Model / Creature	40417-1	Year of the Ox
171	Creator / Basic Model / Race	30577-1	Super Muscle Car polybag
759	NINJAGO / Master of the Mountain	892172-1	Lloyd foil pack #6
1108	Explorer	11946-1	Penguin polybag
167	DUPLO / Basic Set	10958-1	Creative Birthday Party
423	Classic	11016-1	Creative Building Bricks
771	Friends	30413-1	Flower Cart polybag
36	Technic / Model / Airport	30465-1	Helicopter polybag
759	NINJAGO / The Island	30539-1	Lloyd's Quad Bike polybag
1076	Dots	30557-1	Photo Holder Cube polybag
171	Creator / Basic Model / Creature	30563-1	Build your own Snail polybag
171	Creator / Basic Model / Creature	30564-1	Build your own Monster polybag
171	Creator / Basic Model / Holiday & Event / Birthday	30565-1	Birthday Clown polybag
67	Town / City / Fire	30566-1	Fire Helicopter polybag
67	Town / City / Police	30567-1	Police Water Scooter polybag
67	Town / City / Recreation	30568-1	Skater polybag
67	Town / City	30569-1	LEGO Stand polybag
171	Creator / Basic Model / Creature	30578-1	German Shepherd polybag
759	NINJAGO / Legacy / Possession	30591-1	Titanium Mini Mech polybag
817	LEGO Ideas (CUUSOO)	40448-1	Vintage Car
390	Holiday & Event / Easter	40463-1	Easter Bunny
721	Power Functions / Powered Up	88015-1	Battery Box
166	Educational & Dacta	mit-1	Multiple Intelligence Teaching (MIT)
983	Promotional	6351965-1	Rickshaw and Paifang Gateway
36	Technic / Throwbot / Slizer	tbvp-1	Throwbots Super Set
771	Friends	41691-1	Doggy Day Care
771	Friends	41692-1	Vet Clinic Rescue Helicopter
771	Friends	562101-1	Singing Dog foil pack
759	NINJAGO / Legacy / The Golden Weapons	112109-1	Wu vs. Garmadon blister pack
817	LEGO Ideas (CUUSOO)	21325-1	Medieval Blacksmith
746	Collectible Minifigures / Series 21 Minifigures	col21-1	Paddle Surfer, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-2	Violin Kid, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-3	Shipwreck Survivor, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-4	Ladybug Girl, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-5	Pug Costume Guy, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-6	Centaur Warrior, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-7	Beekeeper, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-8	Ancient Warrior, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-9	Airplane Girl, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-10	Space Police Guy, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-11	Alien, Series 21 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 21 Minifigures	col21-12	Cabaret Singer, Series 21 (Complete Set with Stand and Accessories)
1095	Super Mario / Super Mario Series 2	6332713-1	Character, Super Mario, Series 2 (Box of 20)
166	Educational & Dacta / BricQ	45400-1	BricQ Motion Prime
166	Educational & Dacta / BricQ	45401-1	BricQ Motion Essential
746	Collectible Minifigures / Series 21 Minifigures	6341811-1	Minifigure, Series 21 (Box of 36)
395	Samsonite / Basic Set	702-4	Special Introductory Set
167	DUPLO	1629-1	Offert par Pampers
166	Educational & Dacta / BricQ	5006628-1	BricQ Motion Essential Hybrid Learning Classroom Starter Pack
166	Educational & Dacta / BricQ	2000471-1	BricQ Motion Essential - Personal Learning Kit
273	BIONICLE / Bohrok Va	1433-2	Gahlok Va polybag
976	LEGO Brand / LEGOLAND Parks	LLSHIP-1	Pirate Ship (Legoland Deutschland)
983	Promotional	6324146-1	Great Wall of China
878	Disney / Disney Princess / Cinderella	11916-1	Parts for Disney Princess: Build Your Own Adventure (included in Book 9780241318638, 9781465473684)
1100	Monkie Kid / Promotional	144110-1	Monkie Kid Promotional 2 x 4 Brick
976	LEGO Brand / LEGO Brand Store / Promotional	139190-1	LEGO Store Beijing 1 Year Anniversary, Minifigures
976	LEGO Brand / LEGO Brand Store / Promotional	139190-2	LEGO Store Beijing 1 Year Anniversary, 2 x 4 Brick
976	LEGO Brand / LEGO Brand Store / Grand Opening	TrinityLeeds-1	LEGO Store 1st Anniversary Exclusive Set, Trinity Leeds, UK blister pack
976	LEGO Brand / LEGO Brand Store / Promotional	ClermontFerrand-2	LEGO Store 1st Anniversary Exclusive Set, Clermont-Ferrand, France blister pack
808	MIXELS / MIXELS Series 7	5004878-1	MIXELS MCPD
166	Educational & Dacta / BricQ	2000470-1	BricQ Motion Prime - Personal Learning Kit
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure	bam202003-1	Build-a-Minifigure (BAM) 2020 Set 3 blister pack
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure	bam202004-1	Build-a-Minifigure (BAM) 2020 Set 4 blister pack
903	BrickHeadz / Super Heroes / Avengers Infinity War	66593-1	BrickHeadz Bundle Pack (Sets 41606 and 41607)
976	LEGO Brand / LEGO Brand Store / Grand Opening	Jacksonville-1	LEGO Store Grand Opening Exclusive Set, Jacksonville, FL blister pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Marseille-1	LEGO Store Grand Opening Exclusive Set, Marseille, France blister pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Stockholm-2	LEGO Store Grand Opening Exclusive Set, Stockholm, Sweden blister pack
63	Service Packs / Plant, Tree	181-2	Zypresse (Cypress Tree)
768	Super Heroes / Avengers	242104-1	Venom foil pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	LakeGrove-1	LEGO Store Grand Opening Exclusive Set, Lake Grove, NY blister pack
171	Creator / Creator Expert / Traffic	10295-1	Porsche 911
850	Jurassic World	122112-1	Dr. Wu's Laboratory foil pack
768	Super Heroes / Spider-Man	76175-1	Attack on the Spider Lair
1108	Explorer	11945-1	Steam Locomotive polybag
975	Overwatch	owtracer-1	Promotional Tracer Figure
976	LEGO Brand / LEGO Brand Store / Grand Opening	Louisville-1	LEGO Store Grand Opening Exclusive Set, Louisville, KY blister pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	NewOrleans-1	LEGO Store Grand Opening Exclusive Set, New Orleans, LA blister pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Mcallen-1	LEGO Store Grand Opening Exclusive Set, McAllen, TX blister pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Roseville-1	LEGO Store Grand Opening Exclusive Set, Roseville, CA blister pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Surrey-1	LEGO Store Grand Opening Exclusive Set, Surrey, BC, Canada blister pack
976	LEGO Brand / Promotional	MMOUTON-1	Michèle Mouton Exclusive Minifigure, 40th Anniversary of the Audi Quattro blister pack
1100	Monkie Kid	80018-1	Monkie Kid’s Cloud Bike
1100	Monkie Kid	80019-1	Red Son’s Inferno Jet
1100	Monkie Kid	80020-1	White Dragon Horse Jet
1100	Monkie Kid	80021-1	Monkie Kid’s Lion Guardian
1100	Monkie Kid	80022-1	Spider Queen’s Arachnoid Base
1100	Monkie Kid	80023-1	Monkie Kid's Team Dronecopter
1100	Monkie Kid	80024-1	The Legendary Flower Fruit Mountain
759	NINJAGO / The Island	71745-1	Lloyd's Jungle Chopper Bike
759	NINJAGO / The Island	71746-1	Jungle Dragon
759	NINJAGO / The Island	71747-1	The Keepers' Village
759	NINJAGO / The Island	71748-1	Catamaran Sea Battle
1125	Vidiyo / BeatBox	43102-1	Candy Mermaid BeatBox
1125	Vidiyo / BeatBox	43103-1	Punk Pirate BeatBox
1125	Vidiyo / BeatBox	43104-1	Alien DJ BeatBox
1125	Vidiyo / BeatBox	43105-1	Party Llama BeatBox
1125	Vidiyo / BeatBox	43106-1	Unicorn DJ BeatBox
1125	Vidiyo / BeatBox	43107-1	Hiphop Robot BeatBox
67	Town / City / Police	952103-1	Policeman and Motorcycle foil pack #3
67	Town / City / Construction	952102-1	Builder with Epic Digger foil pack
976	LEGO Brand / LEGO Brand Store / Model / Airport	40450-1	Amelia Earhart Tribute
171	Creator / Model / Space	31115-1	Space Mining Mech
171	Creator / Model / Building	31116-1	Safari Wildlife Tree House
277	LEGOLAND	609-2	Aeroplane - La Redoute Version (054 4248)
167	DUPLO / DUPLO, Town / Farm	10949-1	Farm Animal Care
167	DUPLO / DUPLO, Town / Farm	10950-1	Farm Tractor & Animal Care
167	DUPLO / DUPLO, Town / Farm	10951-1	Horse Stable and Pony Care
167	DUPLO / DUPLO, Town / Farm	10952-1	Barn, Tractor & Farm Animal Care
903	BrickHeadz / Pets	40443-1	Budgie & Chick
903	BrickHeadz / Pets	40442-1	Goldfish & Fry
423	Classic	11014-1	Bricks and Wheels
423	Classic	11012-1	Creative White Bricks
878	Disney / Raya and the Last Dragon	43181-1	Raya and the Heart Palace
878	Disney / Raya and the Last Dragon	43184-1	Raya and Sisu Dragon
878	Disney / Raya and the Last Dragon	43185-1	Boun's Boat
1103	Brick Sketches / Disney / Mickey and Friends	40456-1	Mickey Mouse
1103	Brick Sketches / Disney / Mickey and Friends	40457-1	Minnie Mouse
1076	Dots / Bracelet	41922-1	Cool Cactus
1076	Dots / Bracelet	41933-1	Music
1076	Dots / Bag Tag	41927-1	Dog - Bag Tag
1076	Dots / Bag Tag	41929-1	Leopard - Bag Tag
1076	Dots / Bag Tag	41928-1	Narwhal - Bag Tag
1076	Dots / Bag Tag	41930-1	Panda - Bag Tag
1076	Dots	41931-1	Extra Dots - Series 4
771	Friends	41440-1	Heartlake City Bakery
771	Friends	41450-1	Heartlake City Shopping Mall
771	Friends	41446-1	Heartlake City Vet Clinic
771	Friends	41445-1	Vet Clinic Ambulance
771	Friends	41442-1	Vet Clinic Rescue Buggy
768	Super Heroes / Avengers	76170-1	Iron Man vs. Thanos
801	Minecraft	21168-1	The Warped Forest
801	Minecraft	21169-1	The First Adventure
65	Star Wars / Star Wars Episode 4/5/6	75302-1	Imperial Shuttle
65	Star Wars / Microfighters Series 8 / Star Wars Episode 4/5/6	75298-1	AT-AT vs Tauntaun Microfighters
65	Star Wars / Star Wars Episode 7	75297-1	Resistance X-Wing
36	Technic / Model / Construction	42121-1	Heavy Duty Excavator
36	Technic / Model / Harbor	42120-1	Rescue Hovercraft
1125	Vidiyo / Bandmates Series 1	43101-1	Minifigure, Vidiyo Bandmates, Series 1 (Complete Random Set of 1 Minifigure)
1125	Vidiyo / Bandmates Series 1	43101-2	Minifigure, Vidiyo Bandmates, Series 1 (Complete Series of 12 Complete Minifigure Sets)
976	LEGO Brand / LEGO Brand Store / Grand Opening	Brandon-1	LEGO Store Grand Opening Exclusive Set, Westfield Brandon, Brandon, FL blister pack
1125	Vidiyo / Bandmates Series 1	vidbm01-1	Ice Cream Saxophonist, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-2	Samurapper, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
65	Star Wars / Star Wars Episode 4/5/6	912169-1	Emperor Palpatine Foil Pack
1125	Vidiyo / Bandmates Series 1	vidbm01-3	Shark Singer, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-4	DJ Cheetah, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-5	Genie Dancer, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-6	Discowboy, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-7	Red Panda Dancer, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-8	Banshee Singer, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-9	Alien Keytarist, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-10	Cotton Candy Cheerleader, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-11	Bunny Dancer, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1125	Vidiyo / Bandmates Series 1	vidbm01-12	Werewolf Drummer, Vidiyo Bandmates, Series 1 (Complete Set with Stand and Accessories)
1100	Monkie Kid	40472-1	Monkie Kid's RC Race blister pack
759	NINJAGO / Legacy / Tournament of Elements	71740-1	Jay's Electro Mech
976	LEGO Brand / LEGO Brand Store / Grand Opening	Greenville-1	LEGO Store Grand Opening Exclusive Set, Greenville, SC blister pack
878	Disney / Raya and the Last Dragon	30558-1	Raya and the Ongi polybag
976	LEGO Brand / LEGO House	40502-1	The Brick Moulding Machine
976	LEGO Brand / LEGO Brand Store / Promotional	SHANGHAI-2	LEGO Store 1st Anniversary Exclusive Set, Shanghai Disneytown 
65	Star Wars / Mini / Star Wars Episode 3	912170-1	V-wing foil pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Southampton-1	LEGO Store Grand Opening Exclusive Set, Southampton West Quay, UK blister pack
1108	Explorer	11944-1	Skull polybag
988	Building Event / Town / City / Recreation	TRUKAYAK-1	Toys "R" Us Exclusive Build - Kayak
166	Educational & Dacta / MINDSTORMS / RCX	9794-3	ROBOLAB Team Challenge Set USB (2004 Version)
171	Creator / Basic Model / Holiday & Event / Easter	30579-1	Easter Chick Egg polybag
817	LEGO Ideas (CUUSOO)	21326-1	Winnie the Pooh
976	LEGO Brand / LEGO Brand Store / Grand Opening	Wijnegem-1	LEGO Store 1st Anniversary Exclusive Set, Wijnegem, Belgium Blister Pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	PointeClaire-1	LEGO Store Grand Opening Exclusive Set, Fairview Pointe Claire, QC Canada blister pack
976	LEGO Brand / LEGOLAND Parks	40473-1	Legoland Water Park
390	Holiday & Event / Easter	40449-1	Easter Bunny’s Carrot House
768	Super Heroes / Spider-Man	40454-1	Spider-Man vs. Venom and Iron Venom blister pack
1125	Vidiyo / Bandmates Series 1	6332255-1	Minifigure, Vidiyo Bandmates, Series 1 (Box of 24)
976	LEGO Brand / LEGO Brand Store / Grand Opening	Utrecht-1	LEGO Store Grand Opening Exclusive Set, Utrecht, Netherlands blister pack
759	NINJAGO / Master of the Mountain	892173-1	Zane foil pack #7
771	Friends	562102-1	Emma's Dressing Table foil pack
290	Value Packs	CNYvalue-1	Chinese New Year 2019 Value Pack (40290, 5004931, 5005249, 5005251, 5005359)
976	LEGO Brand / LEGO Brand Store / Promotional	SH2yrbrick-1	LEGO Store Shanghai People's Square 2 Year Anniversary Brick
749	Hero Factory	3000039467-1	Hero Factory, l'Ascension des débutants Pack (DVD and 2065-1)
976	LEGO Brand / LEGO Brand Store / Pick-a-Model	3850033-1	LEGO Brand Store Pick-a-Model - Guardsman blister pack
768	Super Heroes / Batman II	212114-1	Robin foil pack #2
171	Creator / Creator Expert / Space	10283-1	NASA Space Shuttle Discovery
988	Building Event / Super Heroes	TRUSHIELD-3	Toys "R" Us Exclusive Build - Captain America Shield
166	Educational & Dacta / Technic / Control Lab	2000098-1	Sensor Pack
976	LEGO Brand / LEGO Brand Store / Grand Opening	Seattle-1	LEGO Store Grand Opening Exclusive Set, Seattle, Westfield Southcenter, WA Blister Pack
65	Star Wars / Sculptures	75304-1	Darth Vader Helmet
65	Star Wars / Sculptures	75305-1	Scout Trooper Helmet
65	Star Wars / Sculptures / Star Wars Episode 4/5/6	75306-1	Imperial Probe Droid
878	Disney / Disney Princess / Tangled	302102-1	Rapunzel foil pack
976	LEGO Brand / LEGO Brand Store / Promotional	WATFORD-2	LEGO Store 1st Anniversary Exclusive Set, Watford, UK blister pack
759	NINJAGO / Master of the Mountain	892174-1	Skull Sorcerer foil pack
768	Super Heroes / Avengers	242105-1	Thor foil pack
1108	Explorer	11948-1	Carnivorous Plant polybag
768	Super Heroes / Sculptures / Batman II	76182-1	Batman Cowl
768	Super Heroes / Batman II	76180-1	Batman vs. The Joker: Batmobile Chase
1070	Minions The Rise Of Gru	75550-1	Minions Kung Fu Battle
1070	Minions The Rise Of Gru	75546-1	Minions in Gru's Lab
1070	Minions The Rise Of Gru	75547-1	Minion Pilot in Training
768	Super Heroes / Sculptures / Spider-Man	76187-1	Venom
167	DUPLO / Space	10944-1	Space Shuttle Mission
169	Sculptures	10282-1	Adidas Originals Superstar
273	BIONICLE / Rahkshi	65525-1	Rahkshi Collectors Edition
65	Star Wars / Mini / Star Wars Episode 4/5/6	912171-1	Imperial TIE Bomber foil pack
983	Promotional	6339339-1	Present
759	NINJAGO / Legacy / Rise of the Snakes	112110-1	Cole vs. Lasha blister pack
67	Town / City / Fire	952104-1	Bob's Fire Stand foil pack
746	Collectible Minifigures / Looney Tunes	71030-1	Minifigure, Looney Tunes (Complete Random Set of 1 Minifigure)
850	Jurassic World	122113-1	Owen with Helicopter foil pack
983	Promotional / Space	5006744-1	Ulysses Space Probe
768	Super Heroes / Sculptures / Spider-Man	76199-1	Carnage
976	LEGO Brand / Promotional	RRFR19M-1	5k Family Road Race Male 2019 blister pack
976	LEGO Brand / Promotional	RRFR19F-1	5k Family Road Race Female 2019 blister pack
227	Harry Potter / Sorcerer's Stone	76392-1	Hogwarts Wizard’s Chess
227	Harry Potter / Sculptures	76394-1	Fawkes, Dumbledore’s Phoenix
227	Harry Potter / Sorcerer's Stone	76387-1	Hogwarts Fluffy Encounter
227	Harry Potter / Sculptures	76393-1	Harry Potter & Hermione Granger
227	Harry Potter	76388-1	Hogsmeade Village Visit
227	Harry Potter / Chamber of Secrets	76389-1	Hogwarts Chamber of Secrets
227	Harry Potter / Chamber of Secrets	76386-1	Hogwarts Polyjuice Potion Mistake
227	Harry Potter / Sorcerer's Stone	76395-1	Hogwarts First Flying Lesson
65	Star Wars / Promotional	CELEB2015SD-1	Mini Star Destroyer - Star Wars Celebration Anaheim 2015
988	Building Event / Star Wars / Mini / Star Wars Episode 4/5/6	TRUFALCON-1	Toys "R" Us Exclusive Build - Millennium Falcon
1100	Monkie Kid	30344-1	Mini Monkey King Warrior Mech polybag
983	Promotional	6291437-1	Sakura Tree
